Car_id;Company;Model;Transmission;Color;Price ($);Body Style;Phone
C_CND_015340;Volkswagen;Cabrio;Manual;Pale White;25000;Sedan;6923093
C_CND_015341;Mercury;Sable;Auto;Pale White;26000;Sedan;8698880
C_CND_015342;Jaguar;S-Type;Manual;Pale White;21000;Passenger;7058145
C_CND_015343;Nissan;Pathfinder;Auto;Pale White;46000;Hardtop;7815319
C_CND_015344;Volkswagen;Jetta;Auto;Black;22000;Passenger;6825977
C_CND_015345;Volkswagen;Jetta;Auto;Pale White;38000;Passenger;8968938
C_CND_015346;Hyundai;Sonata;Manual;Black;20700;SUV;8282657
C_CND_015347;Dodge;Durango;Auto;Black;19000;SUV;7432039
C_CND_015348;Dodge;Durango;Manual;Pale White;27000;SUV;6724013
C_CND_015349;Subaru;Outback;Manual;Pale White;49100;SUV;6459956
C_CND_015350;Acura;Integra;Auto;Black;45000;Passenger;7050788
C_CND_015351;Jaguar;S-Type;Manual;Pale White;20000;Passenger;6483341
C_CND_015352;Honda;Accord;Auto;Pale White;19000;Sedan;8187974
C_CND_015353;Ford;Windstar;Auto;Pale White;19000;Sedan;8851158
C_CND_015354;Cadillac;Eldorado;Manual;Black;85001;Passenger;7378189
C_CND_015355;Volvo;S40;Auto;Black;26001;Sedan;8307720
C_CND_015356;Oldsmobile;Intrigue;Manual;Pale White;37001;SUV;6683808
C_CND_015357;Chrysler;300M;Auto;Pale White;22001;SUV;7774560
C_CND_015358;Mercedes-B;SLK230;Manual;Pale White;71001;Hatchback;8164096
C_CND_015359;Lexus;LS400;Auto;Pale White;27001;Sedan;8713766
C_CND_015360;Ford;Explorer;Auto;Pale White;18001;Hatchback;6930713
C_CND_015361;Plymouth;Voyager;Auto;Pale White;22501;Passenger;7623024
C_CND_015362;Lexus;LS400;Manual;Black;69001;Sedan;6579638
C_CND_015363;Volvo;C70;Manual;Pale White;82001;Hatchback;6292809
C_CND_015364;Saturn;LW;Manual;Pale White;49001;Hatchback;7309619
C_CND_015365;Mitsubishi;Montero Sport;Manual;Pale White;29000;Hardtop;7160339
C_CND_015366;Cadillac;Catera;Auto;Pale White;75001;Hatchback;7537974
C_CND_015367;Mercedes-B;SL-Class;Manual;Pale White;26051;Hardtop;7567809
C_CND_015368;Chrysler;Sebring Coupe;Auto;Pale White;46000;Sedan;7530050
C_CND_015369;Subaru;Forester;Auto;Pale White;23000;Hardtop;6961805
C_CND_015370;Dodge;Stratus;Manual;Pale White;25600;Hatchback;7384812
C_CND_015371;Dodge;Dakota;Auto;Pale White;21001;Sedan;6583593
C_CND_015372;Volkswagen;Passat;Manual;Pale White;20300;Hatchback;7512490
C_CND_015373;Volvo;S40;Manual;Black;36000;Sedan;8929299
C_CND_015374;Dodge;Viper;Auto;Pale White;31000;SUV;7512078
C_CND_015375;Nissan;Quest;Manual;Black;12000;SUV;6480330
C_CND_015376;Mercedes-B;SLK230;Manual;Pale White;14001;Hatchback;7895489
C_CND_015377;Mitsubishi;3000GT;Auto;Pale White;19001;Sedan;6842716
C_CND_015378;Dodge;Ram Pickup;Manual;Pale White;16000;Hardtop;8895404
C_CND_015379;Acura;TL;Auto;Black;28000;Hatchback;6516733
C_CND_015380;Mercury;Cougar;Manual;Pale White;28000;Hatchback;8331879
C_CND_015381;BMW;323i;Auto;Pale White;19000;Hatchback;8222618
C_CND_015382;Chevrolet;Malibu;Manual;Pale White;57000;Hardtop;6231160
C_CND_015383;Ford;Focus;Manual;Black;49800;Hardtop;8651080
C_CND_015384;Toyota;Sienna;Manual;Black;27000;Passenger;7376170
C_CND_015385;Acura;Integra;Auto;Black;45000;Passenger;7329929
C_CND_015386;Pontiac;Firebird;Manual;Black;43000;Hardtop;6817129
C_CND_015387;Mitsubishi;Galant;Auto;Pale White;42000;Passenger;8550952
C_CND_015388;Nissan;Pathfinder;Manual;Pale White;16801;Hardtop;6034073
C_CND_015389;Cadillac;Catera;Auto;Pale White;75000;Hatchback;6008623
C_CND_015390;Oldsmobile;Silhouette;Auto;Black;60000;Sedan;6503260
C_CND_015391;Saab;3-Sep;Auto;Pale White;69501;Sedan;7776804
C_CND_015392;Chrysler;LHS;Auto;Pale White;21001;Hatchback;6464663
C_CND_015393;Oldsmobile;Silhouette;Manual;Pale White;14001;Sedan;6476430
C_CND_015394;Volkswagen;Jetta;Auto;Pale White;38001;Passenger;6289126
C_CND_015395;Porsche;Carrera Cabrio;Auto;Pale White;32001;Passenger;7345256
C_CND_015396;Mercedes-B;CL500;Manual;Black;22001;SUV;8551275
C_CND_015397;Ford;Contour;Auto;Pale White;19001;Sedan;7464108
C_CND_015398;Acura;RL;Manual;Pale White;31501;SUV;8494763
C_CND_015399;Pontiac;Grand Prix;Auto;Pale White;69000;Passenger;6299249
C_CND_015400;Toyota;Tacoma;Manual;Black;36001;Hardtop;8410426
C_CND_015401;Infiniti;I30;Manual;Pale White;16001;Hardtop;6217508
C_CND_015402;Mercury;Cougar;Auto;Black;26000;Hatchback;8177471
C_CND_015403;Cadillac;Escalade;Manual;Black;34000;Sedan;7156284
C_CND_015404;Oldsmobile;Intrigue;Auto;Pale White;39000;SUV;7866824
C_CND_015405;Pontiac;Sunfire;Auto;Black;18000;Sedan;8279277
C_CND_015406;Volvo;S70;Auto;Pale White;20501;Hardtop;8669335
C_CND_015407;Subaru;Forester;Manual;Pale White;26001;Hardtop;7298973
C_CND_015408;Chevrolet;Prizm;Manual;Black;16000;Hardtop;7423479
C_CND_015409;Ford;Escort;Auto;Pale White;15500;Passenger;8038981
C_CND_015410;Mercedes-B;SLK230;Manual;Pale White;71000;Hatchback;6065648
C_CND_015411;Volkswagen;Cabrio;Auto;Pale White;17000;Sedan;7432769
C_CND_015412;Chrysler;Concorde;Auto;Pale White;42000;Hardtop;7320035
C_CND_015413;Chrysler;Concorde;Manual;Pale White;28000;Hardtop;7542556
C_CND_015414;Chevrolet;Prizm;Manual;Pale White;22000;Hardtop;7413044
C_CND_015415;Chevrolet;Prizm;Manual;Pale White;24000;Hardtop;8466190
C_CND_015416;Pontiac;Sunfire;Manual;Pale White;43000;Sedan;7114345
C_CND_015417;Dodge;Durango;Manual;Pale White;31000;SUV;6389797
C_CND_015418;Chevrolet;Cavalier;Manual;Pale White;20000;SUV;7562982
C_CND_015419;Plymouth;Breeze;Auto;Pale White;39001;Hardtop;8224544
C_CND_015420;Hyundai;Sonata;Manual;Black;15000;SUV;8584495
C_CND_015421;Volvo;S70;Manual;Black;22001;Hardtop;7964804
C_CND_015422;Chrysler;Cirrus;Auto;Pale White;12000;Passenger;6226608
C_CND_015423;Volkswagen;Jetta;Auto;Pale White;38000;Passenger;6755578
C_CND_015424;Oldsmobile;Bravada;Manual;Black;17000;Hatchback;8207274
C_CND_015425;Toyota;Tacoma;Manual;Black;36000;Hardtop;8791465
C_CND_015426;Lincoln;Town car;Auto;Black;26000;Hatchback;8993815
C_CND_015427;Ford;Crown Victoria;Manual;Pale White;20000;Passenger;8614387
C_CND_015428;Nissan;Xterra;Auto;Black;9500;Passenger;8385900
C_CND_015429;Chrysler;Concorde;Auto;Pale White;42000;Hardtop;7887437
C_CND_015430;Plymouth;Breeze;Auto;Pale White;22000;Hardtop;8086444
C_CND_015431;Chevrolet;Monte Carlo;Auto;Pale White;21001;Hatchback;7162798
C_CND_015432;Chevrolet;Prizm;Manual;Pale White;21000;Hardtop;7972298
C_CND_015433;Mitsubishi;Montero Sport;Auto;Pale White;39000;Hardtop;6910245
C_CND_015434;Porsche;Boxter;Auto;Black;26001;SUV;8207068
C_CND_015435;Porsche;Boxter;Manual;Pale White;24000;SUV;8884456
C_CND_015436;Mercedes-B;SL-Class;Manual;Pale White;17001;Hardtop;7829578
C_CND_015437;Honda;CR-V;Auto;Black;31000;SUV;8274008
C_CND_015438;Audi;A6;Manual;Pale White;13000;SUV;8729296
C_CND_015439;Ford;Focus;Manual;Pale White;24000;Hardtop;8128596
C_CND_015440;Chevrolet;Metro;Manual;Pale White;13000;Passenger;7494447
C_CND_015441;Volkswagen;Cabrio;Auto;Black;16000;Sedan;7006518
C_CND_015442;Volkswagen;Jetta;Manual;Pale White;24000;Passenger;6481997
C_CND_015443;Chevrolet;Malibu;Manual;Pale White;14001;Hardtop;8319091
C_CND_015444;BMW;328i;Manual;Pale White;21000;Sedan;8068673
C_CND_015445;Buick;Park Avenue;Auto;Pale White;12000;Hatchback;6502931
C_CND_015446;Lincoln;Continental;Manual;Black;49000;Passenger;8243771
C_CND_015447;Volkswagen;Jetta;Manual;Pale White;45000;Passenger;8244855
C_CND_015448;Oldsmobile;Bravada;Auto;Pale White;19000;Hatchback;6763165
C_CND_015449;Chrysler;LHS;Auto;Pale White;20000;Hatchback;8172863
C_CND_015450;Ford;Focus;Manual;Pale White;17001;Hardtop;6254046
C_CND_015451;Dodge;Ram Pickup;Manual;Black;19001;Hardtop;6791852
C_CND_015452;Ford;Ranger;Manual;Black;18001;Hardtop;6882642
C_CND_015453;Dodge;Caravan;Auto;Pale White;19001;Hardtop;7525091
C_CND_015454;Pontiac;Grand Prix;Auto;Pale White;42001;Passenger;8487876
C_CND_015455;Chrysler;LHS;Auto;Black;17000;Hatchback;6236934
C_CND_015456;Oldsmobile;Cutlass;Auto;Pale White;15000;Sedan;8354467
C_CND_015457;Chevrolet;Metro;Auto;Black;31000;Passenger;8602549
C_CND_015458;Acura;RL;Manual;Pale White;34500;SUV;8082279
C_CND_015459;BMW;323i;Auto;Pale White;22000;Hatchback;6437227
C_CND_015460;Chevrolet;Cavalier;Manual;Pale White;20100;SUV;8249714
C_CND_015461;Pontiac;Sunfire;Auto;Black;18000;Sedan;6460428
C_CND_015462;Audi;A6;Manual;Black;15500;SUV;6032205
C_CND_015463;Mitsubishi;Diamante;Manual;Black;22001;Hatchback;6899177
C_CND_015464;Acura;TL;Auto;Pale White;24001;Hatchback;7651846
C_CND_015465;Lexus;LS400;Auto;Pale White;27001;Sedan;8986988
C_CND_015466;Oldsmobile;Silhouette;Manual;Pale White;25000;Sedan;8373755
C_CND_015467;BMW;323i;Auto;Pale White;22200;Hatchback;6770712
C_CND_015468;Chevrolet;Prizm;Manual;Black;16001;Hardtop;6795912
C_CND_015469;Saab;3-Sep;Auto;Pale White;69000;Sedan;6856671
C_CND_015470;Lincoln;Continental;Manual;Pale White;27500;Passenger;6145253
C_CND_015471;Plymouth;Neon;Manual;Black;29001;SUV;6058887
C_CND_015472;Acura;RL;Manual;Pale White;34001;SUV;6694635
C_CND_015473;Dodge;Avenger;Auto;Pale White;22001;Passenger;6425214
C_CND_015474;Toyota;Camry;Auto;Pale White;31001;Hatchback;7704399
C_CND_015475;Mercedes-B;S-Class;Auto;Pale White;10001;SUV;8410060
C_CND_015476;Acura;RL;Manual;Pale White;17001;SUV;8477246
C_CND_015477;Chevrolet;Metro;Auto;Black;31001;Passenger;7376056
C_CND_015478;Ford;Focus;Manual;Pale White;17001;Hardtop;8863096
C_CND_015479;Volvo;C70;Manual;Black;17000;Hatchback;6206491
C_CND_015480;Lincoln;Town car;Auto;Pale White;18000;Hatchback;7188226
C_CND_015481;Mitsubishi;Galant;Auto;Pale White;36000;Passenger;8207140
C_CND_015482;Mitsubishi;Montero;Manual;Black;16000;SUV;8509323
C_CND_015483;Volkswagen;GTI;Auto;Pale White;25000;SUV;7724543
C_CND_015484;Pontiac;Grand Prix;Auto;Pale White;69000;Passenger;6092636
C_CND_015485;Chrysler;Sebring Coupe;Manual;Black;12000;Sedan;8087187
C_CND_015486;Cadillac;Escalade;Auto;Black;28000;Sedan;8395830
C_CND_015487;Jeep;Wrangler;Manual;Pale White;13000;Hatchback;7021999
C_CND_015488;Acura;TL;Auto;Pale White;16000;Hatchback;8066387
C_CND_015489;Chrysler;300M;Auto;Pale White;22000;SUV;6874627
C_CND_015490;Jeep;Grand Cherokee;Manual;Black;19600;SUV;6933911
C_CND_015491;Toyota;Camry;Manual;Black;29000;Hatchback;6459522
C_CND_015492;Dodge;Ram Pickup;Manual;Pale White;25001;Hardtop;6759985
C_CND_015493;Saturn;LW;Auto;Pale White;18000;Hatchback;6009872
C_CND_015494;Volkswagen;Jetta;Auto;Pale White;22000;Passenger;7984496
C_CND_015495;Chrysler;Concorde;Auto;Pale White;46000;Hardtop;6897095
C_CND_015496;Volvo;C70;Auto;Black;18000;Hatchback;6613618
C_CND_015497;BMW;323i;Auto;Pale White;19000;Hatchback;7213220
C_CND_015498;Mercedes-B;S-Class;Auto;Pale White;14000;SUV;6046327
C_CND_015499;Oldsmobile;Aurora;Auto;Pale White;24000;Passenger;6991456
C_CND_015500;Audi;A4;Manual;Pale White;12001;Hardtop;6593087
C_CND_015501;Toyota;Land Cruiser;Auto;Pale White;12000;SUV;6233804
C_CND_015502;Chrysler;Concorde;Auto;Pale White;46001;Hardtop;6862027
C_CND_015503;Lincoln;Navigator;Manual;Pale White;33000;Sedan;7089076
C_CND_015504;Dodge;Ram Van;Auto;Pale White;12250;Hatchback;8334560
C_CND_015505;Volvo;V40;Auto;Pale White;18000;SUV;8681770
C_CND_015506;Dodge;Ram Pickup;Manual;Black;19001;Hardtop;6948713
C_CND_015507;Chevrolet;Corvette;Manual;Black;26001;SUV;6281075
C_CND_015508;Jeep;Cherokee;Auto;Pale White;36001;Sedan;7833059
C_CND_015509;Volkswagen;Beetle;Auto;Pale White;45500;Hardtop;7458512
C_CND_015510;Mitsubishi;3000GT;Manual;Pale White;21001;Sedan;8594540
C_CND_015511;Chevrolet;Malibu;Manual;Pale White;14000;Hardtop;8403471
C_CND_015512;Lexus;GS300;Manual;Pale White;17001;Passenger;6325122
C_CND_015513;Chrysler;LHS;Auto;Pale White;21001;Hatchback;8045013
C_CND_015514;Subaru;Forester;Manual;Pale White;26000;Hardtop;7595293
C_CND_015515;Pontiac;Sunfire;Manual;Pale White;28001;Sedan;7118175
C_CND_015516;Chrysler;LHS;Manual;Black;51001;Hatchback;6707856
C_CND_015517;Saab;3-Sep;Auto;Black;18001;Sedan;7716458
C_CND_015518;Dodge;Ram Van;Auto;Pale White;31001;Hatchback;7962968
C_CND_015519;Chevrolet;Impala;Manual;Pale White;14001;Hatchback;8692695
C_CND_015520;Mitsubishi;Montero Sport;Manual;Pale White;29000;Hardtop;7384180
C_CND_015521;Nissan;Frontier;Manual;Black;53000;Hatchback;6190739
C_CND_015522;Chevrolet;Impala;Manual;Pale White;22000;Hatchback;8187617
C_CND_015523;Saturn;LW;Auto;Pale White;18200;Hatchback;6513464
C_CND_015524;Oldsmobile;Silhouette;Manual;Pale White;14000;Sedan;7260324
C_CND_015525;Saab;3-Sep;Auto;Pale White;69000;Sedan;7334844
C_CND_015526;Volvo;S40;Auto;Black;17000;Sedan;8988686
C_CND_015527;Volkswagen;Passat;Auto;Pale White;13000;Hatchback;8626120
C_CND_015528;Dodge;Viper;Auto;Pale White;23000;SUV;6055735
C_CND_015529;Jeep;Wrangler;Auto;Pale White;13000;Hatchback;6295924
C_CND_015530;Honda;Passport;Manual;Pale White;27500;Hardtop;6531554
C_CND_015531;Oldsmobile;Silhouette;Auto;Black;60000;Sedan;7723435
C_CND_015532;Saturn;SL;Auto;Black;11000;SUV;7761771
C_CND_015533;Pontiac;Grand Am;Auto;Pale White;31000;SUV;7988101
C_CND_015534;Mercedes-B;S-Class;Manual;Black;18000;SUV;7009299
C_CND_015535;Mitsubishi;Montero Sport;Auto;Pale White;53100;Hardtop;6959899
C_CND_015536;Volvo;S80;Manual;Pale White;25000;Sedan;8972400
C_CND_015537;Lexus;LS400;Manual;Pale White;54000;Sedan;7746982
C_CND_015538;Chevrolet;Camaro;Auto;Pale White;24000;Sedan;8457085
C_CND_015539;Lexus;LS400;Auto;Black;22300;Sedan;8287223
C_CND_015540;Dodge;Ram Wagon;Auto;Black;22000;Passenger;7250520
C_CND_015541;Mercedes-B;SLK230;Auto;Black;33000;Hatchback;6436876
C_CND_015542;Dodge;Viper;Manual;Black;26000;SUV;8153448
C_CND_015543;Buick;Regal;Auto;Pale White;38000;Passenger;6824377
C_CND_015544;Mitsubishi;Montero;Manual;Black;16000;SUV;7245024
C_CND_015545;Nissan;Pathfinder;Auto;Pale White;46000;Hardtop;7113654
C_CND_015546;Nissan;Quest;Manual;Black;38100;SUV;8366184
C_CND_015547;Cadillac;Catera;Auto;Pale White;28000;Hatchback;6650071
C_CND_015548;Dodge;Ram Van;Auto;Pale White;12200;Hatchback;8471347
C_CND_015549;Chrysler;LHS;Auto;Pale White;21000;Hatchback;7381767
C_CND_015550;Audi;A6;Auto;Black;27500;SUV;6793773
C_CND_015551;Lincoln;Town car;Auto;Black;26000;Hatchback;6719283
C_CND_015552;Audi;A6;Auto;Black;14000;SUV;7086937
C_CND_015553;BMW;528i;Manual;Pale White;14000;SUV;7315595
C_CND_015554;Mitsubishi;Diamante;Manual;Black;22500;Hatchback;6629543
C_CND_015555;Buick;Park Avenue;Manual;Pale White;23000;Hatchback;6447855
C_CND_015556;Honda;Passport;Manual;Black;22000;Hardtop;8626028
C_CND_015557;Lexus;GS400;Manual;Black;53000;Hatchback;8249612
C_CND_015558;Acura;RL;Auto;Black;24000;SUV;6744055
C_CND_015559;Chrysler;Cirrus;Manual;Pale White;24000;Passenger;7097877
C_CND_015560;Chrysler;Cirrus;Auto;Pale White;12501;Passenger;8808858
C_CND_015561;Volvo;V40;Auto;Pale White;18001;SUV;6843123
C_CND_015562;Buick;Park Avenue;Auto;Pale White;62000;Hatchback;6282119
C_CND_015563;Ford;Ranger;Auto;Black;61001;Hardtop;8741423
C_CND_015564;Mercury;Mountaineer;Auto;Pale White;21000;Hardtop;7490292
C_CND_015565;Jeep;Cherokee;Auto;Pale White;36000;Sedan;7634726
C_CND_015566;Nissan;Pathfinder;Auto;Pale White;31501;Hardtop;6545505
C_CND_015567;Mercedes-B;CL500;Manual;Black;22000;SUV;7270113
C_CND_015568;Mitsubishi;Diamante;Manual;Pale White;12000;Hatchback;6848373
C_CND_015569;Acura;Integra;Auto;Black;45000;Passenger;7455395
C_CND_015570;Mercury;Villager;Manual;Pale White;14500;Passenger;6013342
C_CND_015571;Toyota;4Runner;Auto;Pale White;35000;Sedan;8576531
C_CND_015572;Toyota;Camry;Manual;Black;34200;Hatchback;6150439
C_CND_015573;Ford;Ranger;Manual;Black;18000;Hardtop;6072828
C_CND_015574;Nissan;Frontier;Auto;Pale White;26000;Hatchback;6586102
C_CND_015575;Chevrolet;Malibu;Auto;Black;16000;Hardtop;8721324
C_CND_015576;Infiniti;I30;Manual;Pale White;22000;Hardtop;6931795
C_CND_015577;Chevrolet;Metro;Manual;Pale White;13500;Passenger;6069037
C_CND_015578;Plymouth;Breeze;Auto;Pale White;39000;Hardtop;6463232
C_CND_015579;Volkswagen;Passat;Manual;Pale White;12600;Hatchback;8707891
C_CND_015580;Toyota;4Runner;Auto;Pale White;35000;Sedan;6906573
C_CND_015581;Chevrolet;Monte Carlo;Manual;Pale White;26001;Hatchback;7399058
C_CND_015582;Mercedes-B;SLK;Auto;Pale White;36001;Passenger;7869500
C_CND_015583;Acura;RL;Manual;Pale White;31501;SUV;8548111
C_CND_015584;Plymouth;Prowler;Auto;Pale White;15001;Hatchback;7621856
C_CND_015585;Dodge;Ram Van;Auto;Black;60001;Hatchback;7757916
C_CND_015586;Oldsmobile;Cutlass;Auto;Pale White;41001;Sedan;7326234
C_CND_015587;Volkswagen;Jetta;Auto;Pale White;69501;Passenger;6574130
C_CND_015588;Audi;A6;Auto;Black;14001;SUV;6805497
C_CND_015589;Oldsmobile;Cutlass;Auto;Pale White;46001;Sedan;8160401
C_CND_015590;Mitsubishi;3000GT;Auto;Pale White;19001;Sedan;8875173
C_CND_015591;Nissan;Altima;Auto;Pale White;20501;Hatchback;7328581
C_CND_015592;BMW;528i;Manual;Pale White;29901;SUV;6240828
C_CND_015593;Honda;Accord;Manual;Black;43001;Sedan;6788051
C_CND_015594;Volvo;V70;Auto;Black;39601;Passenger;6275901
C_CND_015595;Ford;Taurus;Manual;Black;69001;SUV;6352615
C_CND_015596;Mitsubishi;Montero Sport;Manual;Pale White;29000;Hardtop;7537731
C_CND_015597;BMW;528i;Manual;Pale White;16000;SUV;7533550
C_CND_015598;Hyundai;Sonata;Manual;Pale White;21000;SUV;6350859
C_CND_015599;Dodge;Ram Van;Auto;Pale White;15000;Hatchback;8148423
C_CND_015600;Chevrolet;Malibu;Auto;Black;16001;Hardtop;7595114
C_CND_015601;Volkswagen;GTI;Manual;Black;25000;SUV;7792734
C_CND_015602;Infiniti;I30;Manual;Pale White;22501;Hardtop;8465965
C_CND_015603;Toyota;Camry;Manual;Black;29000;Hatchback;6024462
C_CND_015604;Plymouth;Breeze;Auto;Pale White;39001;Hardtop;8471047
C_CND_015605;Volkswagen;Passat;Auto;Pale White;31800;Hatchback;6446787
C_CND_015606;Lincoln;Navigator;Auto;Black;19000;Sedan;6349463
C_CND_015607;Jaguar;S-Type;Manual;Pale White;45000;Passenger;7259547
C_CND_015608;Buick;Park Avenue;Auto;Pale White;62000;Hatchback;8994583
C_CND_015609;Ford;Contour;Auto;Pale White;19000;Sedan;7935980
C_CND_015610;Plymouth;Voyager;Manual;Pale White;12000;Passenger;8915547
C_CND_015611;Mitsubishi;3000GT;Auto;Black;39000;Sedan;8285404
C_CND_015612;Honda;Accord;Manual;Pale White;14000;Sedan;6815752
C_CND_015613;Toyota;Tacoma;Manual;Black;36500;Hardtop;8754669
C_CND_015614;Infiniti;I30;Manual;Pale White;16000;Hardtop;7196829
C_CND_015615;Cadillac;Escalade;Auto;Black;26500;Sedan;7132185
C_CND_015616;Mercury;Sable;Manual;Pale White;61000;Sedan;7329931
C_CND_015617;Lexus;LX470;Manual;Pale White;54000;SUV;8230542
C_CND_015618;Chevrolet;Cavalier;Manual;Pale White;20000;SUV;8404230
C_CND_015619;Dodge;Ram Pickup;Manual;Pale White;20001;Hardtop;8328726
C_CND_015620;Volkswagen;GTI;Manual;Pale White;28000;SUV;6581832
C_CND_015621;Mercury;Grand Marquis;Auto;Black;19000;SUV;8983815
C_CND_015622;Oldsmobile;Intrigue;Manual;Pale White;37000;SUV;7960735
C_CND_015623;Volkswagen;Passat;Auto;Black;21500;Hatchback;6614307
C_CND_015624;Honda;Passport;Auto;Black;26000;Hardtop;7886197
C_CND_015625;Toyota;Avalon;Auto;Pale White;18000;Sedan;6764296
C_CND_015626;Mitsubishi;Mirage;Auto;Black;9000;SUV;7432497
C_CND_015627;Saturn;SC;Auto;Black;33000;Hardtop;8299457
C_CND_015628;Oldsmobile;Aurora;Manual;Pale White;34000;Passenger;8052716
C_CND_015629;Buick;Regal;Manual;Pale White;43000;Passenger;7755432
C_CND_015630;Ford;Contour;Auto;Pale White;62000;Sedan;6064890
C_CND_015631;Oldsmobile;Aurora;Manual;Pale White;34000;Passenger;8279464
C_CND_015632;Dodge;Neon;Manual;Pale White;19000;Hardtop;7853089
C_CND_015633;Chevrolet;Malibu;Manual;Pale White;57000;Hardtop;6172681
C_CND_015634;Porsche;Carrera Coupe;Manual;Black;16250;Hardtop;8182405
C_CND_015635;Pontiac;Sunfire;Manual;Pale White;43000;Sedan;7528435
C_CND_015636;Dodge;Viper;Auto;Pale White;31000;SUV;6634533
C_CND_015637;Plymouth;Neon;Auto;Black;9600;SUV;7870308
C_CND_015638;Porsche;Carrera Cabrio;Manual;Black;22000;Passenger;7754828
C_CND_015639;Honda;Passport;Manual;Pale White;13000;Hardtop;8031529
C_CND_015640;Dodge;Caravan;Manual;Pale White;24000;Hardtop;6876017
C_CND_015641;Oldsmobile;Silhouette;Auto;Black;22000;Sedan;7982639
C_CND_015642;Chrysler;Concorde;Auto;Black;12000;Hardtop;7312737
C_CND_015643;Saturn;LW;Manual;Pale White;13000;Hatchback;7261241
C_CND_015644;Buick;Park Avenue;Auto;Pale White;62000;Hatchback;7417355
C_CND_015645;Chevrolet;Metro;Auto;Pale White;19000;Passenger;6238737
C_CND_015646;Chevrolet;Lumina;Manual;Pale White;26000;Passenger;7760048
C_CND_015647;Saab;3-Sep;Auto;Black;18400;Sedan;7812697
C_CND_015648;Mercedes-B;M-Class;Auto;Black;18000;Hardtop;6291692
C_CND_015649;Nissan;Frontier;Manual;Pale White;12000;Hatchback;7365066
C_CND_015650;Chevrolet;Lumina;Manual;Black;10000;Passenger;8313295
C_CND_015651;Oldsmobile;Silhouette;Manual;Pale White;34000;Sedan;6586298
C_CND_015652;Dodge;Stratus;Auto;Pale White;31000;Hatchback;7703413
C_CND_015653;Nissan;Pathfinder;Auto;Pale White;21000;Hardtop;8194177
C_CND_015654;Hyundai;Sonata;Manual;Black;15000;SUV;7568948
C_CND_015655;Dodge;Ram Van;Auto;Pale White;31000;Hatchback;8734951
C_CND_015656;Jaguar;S-Type;Auto;Black;16001;Passenger;7782181
C_CND_015657;Lincoln;Town car;Manual;Black;17001;Hatchback;6053202
C_CND_015658;Mercedes-B;M-Class;Manual;Pale White;41001;Hardtop;7273232
C_CND_015659;BMW;328i;Manual;Pale White;21000;Sedan;8449543
C_CND_015660;Volvo;S80;Manual;Pale White;21000;Sedan;7858660
C_CND_015661;Infiniti;I30;Auto;Black;21000;Hardtop;6285821
C_CND_015662;Mitsubishi;Diamante;Manual;Black;22001;Hatchback;8952881
C_CND_015663;Saturn;SC;Manual;Pale White;61000;Hardtop;8464150
C_CND_015664;Volvo;S40;Manual;Pale White;17500;Sedan;8603909
C_CND_015665;Ford;Explorer;Auto;Black;22000;Hatchback;8896403
C_CND_015666;Dodge;Ram Pickup;Auto;Pale White;45750;Hardtop;8001644
C_CND_015667;Audi;A6;Auto;Black;27001;SUV;7780690
C_CND_015668;Ford;Expedition;Manual;Black;10001;SUV;7418800
C_CND_015669;Toyota;Celica;Auto;Pale White;45001;SUV;7416552
C_CND_015670;Chevrolet;Malibu;Auto;Black;16000;Hardtop;8942552
C_CND_015671;Chevrolet;Metro;Auto;Black;31500;Passenger;6647989
C_CND_015672;Mercedes-B;M-Class;Manual;Pale White;41001;Hardtop;7389795
C_CND_015673;Dodge;Intrepid;Manual;Black;11000;Sedan;6502587
